old_source_path,old_url,source_type,old_product,old_platform,new_source_path,new_url,redirect_status,http_status,notes,迁移之后的处理
docs-api-reference/cloud-recording/java-api/webscenario.java.mdx,/api-ref/cloud-recording/java/java-api/webscenario.html,docs-api-reference,cloud-recording,java,content/docs/zh-CN/api-reference/cloud-recording/java-api/webscenario.java.mdx,/zh-CN/api-reference/cloud-recording/java-api/webscenario.java,redirect,301,新站已有对应 API 分类
docs-api-reference/convoai/_platforms_.meta.js,,metadata,convoai,,,,no-redirect,,旧站平台入口元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.agent-go.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.agent-python.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.agent-typescript.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.android.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.go.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.ios.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.java.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/_sidebar_.meta.typescript.js,,metadata,convoai,,,,no-redirect,,旧站 sidebar 元数据；只进入迁移清单，不生成页面
docs-api-reference/convoai/agent-sdk-api/overview.agent-go.mdx,/api-ref/convoai/agent-go/agent-sdk-api/overview.html,docs-api-reference,convoai,agent-go,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/overview.agent-go.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/overview.agent-go,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/agent-sdk-api/overview.agent-python.mdx,/api-ref/convoai/agent-python/agent-sdk-api/overview.html,docs-api-reference,convoai,agent-python,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/overview.agent-python.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/overview.agent-python,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/agent-sdk-api/overview.agent-typescript.mdx,/api-ref/convoai/agent-typescript/agent-sdk-api/overview.html,docs-api-reference,convoai,agent-typescript,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/overview.agent-typescript.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/overview.agent-typescript,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/android-component/enum.android.mdx,/api-ref/convoai/android/android-component/enum.html,docs-api-reference,convoai,android,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/enum.android.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/enum.android,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/android-component/iconversationalaiapi.android.mdx,/api-ref/convoai/android/android-component/iconversationalaiapi.html,docs-api-reference,convoai,android,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/iconversationalaiapi.android.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/iconversationalaiapi.android,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/android-component/iconversationalaiapieventhandler.android.mdx,/api-ref/convoai/android/android-component/iconversationalaiapieventhandler.html,docs-api-reference,convoai,android,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/iconversationalaiapieventhandler.android.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/iconversationalaiapieventhandler.android,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/android-component/overview.android.mdx,/api-ref/convoai/android/android-component/overview.html,docs-api-reference,convoai,android,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/overview.android.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/overview.android,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/android-component/struct.android.mdx,/api-ref/convoai/android/android-component/struct.html,docs-api-reference,convoai,android,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/struct.android.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/struct.android,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/go-api/baseresponse.go.mdx,/api-ref/convoai/go/go-api/baseresponse.html,docs-api-reference,convoai,go,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/baseresponse.go.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/baseresponse.go,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
docs-api-reference/convoai/go-api/basicauthcredential.go.mdx,/api-ref/convoai/go/go-api/basicauthcredential.html,docs-api-reference,convoai,go,content/docs/zh-CN/api-reference/conversational-ai/client-toolkit/basicauthcredential.go.mdx,/zh-CN/api-reference/conversational-ai/client-toolkit/basicauthcredential.go,redirect,301,ConvoAI 客户端工具链子目录归并到 client-toolkit
