shared_path,referenced_by,nested_dependencies,depth,product_scope,platform_scope,target_strategy,status,risk,blocker,notes
docs/shared/chatroom/resource-doc-uikit.mdx,docs/chatroom/uikit/get-started/quick-integration.android.mdx|docs/chatroom/uikit/get-started/quick-integration.ios.mdx,,0,chatroom,android|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/chatroom/resource-github-auikit.mdx,docs/chatroom/uikit/get-started/run-github-project.android.mdx|docs/chatroom/uikit/get-started/run-github-project.ios.mdx,,0,chatroom,android|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/chatroom/resource-github-sdk.mdx,docs/chatroom/sdk/get-started/quick-integration.android.mdx|docs/chatroom/sdk/get-started/quick-integration.ios.mdx|docs/chatroom/sdk/resources.mdx|docs/chatroom/sdk/user-guides/mic-seat-management.android.mdx|docs/chatroom/sdk/user-guides/mic-seat-management.ios.mdx,,0,chatroom,android|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/chatroom/resource-github-uikit.mdx,docs/chatroom/uikit/get-started/run-github-project.android.mdx|docs/chatroom/uikit/get-started/run-github-project.ios.mdx|docs/chatroom/uikit/resources.mdx,,0,chatroom,android|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-recording/api-acquire-start-stop.mdx,docs/agora-product/user-guides/set-individual-without-transcoding.restful.mdx|docs/cloud-recording/user-guides/individual-mode/set-individual-without-transcoding.mdx|docs/cloud-recording/user-guides/individual-mode/set-individual.mdx|docs/cloud-recording/user-guides/mix-mode/set-composite.mdx|docs/cloud-recording/user-guides/web-mode/set-webpage-recording.mdx,,0,agora-product|cloud-recording,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-recording/api-acquire-start.mdx,docs/cloud-recording/user-guides/snapshot.mdx,,0,cloud-recording,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-recording/billing-consid.mdx,docs/cloud-recording/overview/billing-strategy/billing.mdx|docs/cloud-recording/overview/billing-strategy/snapshot-billing.mdx|docs/cloud-recording/overview/billing-strategy/webpage-billing.mdx,,0,cloud-recording,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-recording/billing-faq.mdx,docs/cloud-recording/overview/billing-strategy/billing.mdx|docs/cloud-recording/overview/billing-strategy/snapshot-billing.mdx|docs/cloud-recording/overview/billing-strategy/webpage-billing.mdx|docs/cloud-transcoder/overview/billing.mdx,,0,cloud-recording|cloud-transcoder,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-recording/billing-intro.mdx,docs/cloud-recording/overview/billing-strategy/billing.mdx|docs/cloud-recording/overview/billing-strategy/snapshot-billing.mdx|docs/cloud-recording/overview/billing-strategy/webpage-billing.mdx,,0,cloud-recording,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-transcoder/auth-intro.mdx,,,0,cloud-transcoder,,convert to Fumadocs include or statically inline after dependency review,needs_review,medium,"No direct references found in scanned source pages; decide whether to migrate as reusable content, archive, or drop.",referenced_by_count=0; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-transcoder/enable-service.mdx,docs/cloud-transcoder/get-started/enable-service.mdx,docs/shared/common/create-agora-project.mdx|docs/shared/common/get-app-id.mdx|docs/shared/common/get-customer-id-secret.mdx|docs/shared/common/login-console.mdx,1,cloud-transcoder,,convert to Fumadocs include or statically inline after dependency review,needs_review,high,Nested shared dependencies require include-depth review and static expansion decision.,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-transcoder/next-step.mdx,docs/cloud-transcoder/user-guides/http-auth.mdx,,0,cloud-transcoder,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/cloud-transcoder/solution-overview.mdx,docs/cloud-transcoder/overview/product-overview.mdx,,0,cloud-transcoder,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/common/create-agora-project.mdx,docs/agora-product/get-started/enable-service.mdx|docs/aigc/get-started/enable-service.mdx|docs/art-class/get-started/enable-service.mdx|docs/chatroom/sdk/get-started/enable-service.mdx|docs/chatroom/uikit/get-started/enable-service.mdx|docs/cloud-recording/get-started/enable-service.mdx|docs/console/quickstart.mdx|docs/conversion-ppt/get-started/enable-service.mdx|docs/convoai/get-started/enable-service.mdx|docs/danmaku/get-started/enable-service.mdx|docs/dummy-product/get-started/enable-service.mdx|docs/dummy-product/test/toc.mdx|docs/dummy-product/test/toc2.mdx|docs/flexible-classroom/get-started/enable.mdx|docs/fusion-cdn/get-started/enable-service.mdx|docs/game-voice/get-started/enable-service.mdx|docs/marketplace/get-started/enable-service.mdx|docs/media-pull/get-started/enable-service.mdx|docs/media-push/get-started/enable-service.mdx|docs/meeting/get-started/enable-service.mdx,,0,agora-product|aigc|art-class|chatroom|cloud-recording|cloud-transcoder|console|conversion-ppt|convoai|danmaku|dummy-product|flexible-classroom|fusion-cdn|game-voice|marketplace|media-pull|media-push|meeting|meta-world|one-to-one-live|online-ktv|online-music-class|recording|rtc|rtc-server-sdk|rtm2|rtsa|showroom|smart-camera|smart-doorbell|smart-watch|speech-to-text|teleoperation|toybox|voip-callkit|whiteboard,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=44; generated=2026-07-02T10:27:25.467Z
docs/shared/common/enable-ncs-v2-0.mdx,docs/convoai/webhook/enable-ncs.mdx|docs/fusion-cdn/webhook/enable-ncs.mdx|docs/rtc/webhook/receive_webhook.mdx|docs/speech-to-text/webhook/receive-webhook.mdx|docs/voip-callkit/webhook/receive-webhook.mdx|docs/whiteboard/fastboard-sdk/conversion-webhook.restful.mdx|docs/whiteboard/whiteboard-sdk/conversion-webhook.restful.mdx,,0,convoai|fusion-cdn|rtc|speech-to-text|voip-callkit|whiteboard,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=7; generated=2026-07-02T10:27:25.467Z
docs/shared/common/enable-ncs-v2-1.mdx,docs/rtc/webhook/receive_webhook.mdx|docs/speech-to-text/webhook/receive-webhook.mdx|docs/whiteboard/fastboard-sdk/conversion-webhook.restful.mdx|docs/whiteboard/whiteboard-sdk/conversion-webhook.restful.mdx,,0,rtc|speech-to-text|whiteboard,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/common/enable-ncs-v2-2.mdx,docs/fusion-cdn/webhook/enable-ncs.mdx|docs/voip-callkit/webhook/receive-webhook.mdx,,0,fusion-cdn|voip-callkit,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/common/enable-ncs-v2-3.mdx,docs/convoai/webhook/enable-ncs.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/common/enable-rtm2.mdx,docs/rtm2/get-started/enable-service.mdx,,0,rtm2,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/common/fls-data.mdx,docs/analytics/fls/data.mdx|docs/fusion-cdn/user-guides/analytics.mdx,,0,analytics|fusion-cdn,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/common/generate-rtc-token.mdx,,docs/shared/common/get-app-id.mdx,1,common,,convert to Fumadocs include or statically inline after dependency review,needs_review,medium,"No direct references found in scanned source pages; decide whether to migrate as reusable content, archive, or drop.",referenced_by_count=0; generated=2026-07-02T10:27:25.467Z
docs/shared/common/get-app-certificate.mdx,docs/aigc/get-started/enable-service.mdx|docs/chatroom/uikit/get-started/enable-service.mdx|docs/cloud-recording/get-started/enable-service.mdx|docs/console/quickstart.mdx|docs/flexible-classroom/get-started/enable.mdx|docs/game-voice/get-started/enable-service.mdx|docs/iot-apaas/get-started/enable-service.mdx|docs/meeting/get-started/enable-service.mdx|docs/meta-world/get-started/enable-service.mdx|docs/multi-usecase/ui-solution/enable-service.mdx|docs/one-to-one-live/custom-signaling/get-started/enable-service.mdx|docs/one-to-one-live/rtm/get-started/enable-service.mdx|docs/online-ktv/auikaraoke/get-started/enable-service.mdx|docs/rtc/get-started/enable-service.mdx|docs/rtm2/get-started/enable-service.mdx|docs/rtmp-gateway/get-started/enable-service.mdx|docs/showroom/get-started/enable-service.mdx|docs/toybox/get-started/enable-service.mdx,,0,aigc|chatroom|cloud-recording|console|flexible-classroom|game-voice|iot-apaas|meeting|meta-world|multi-usecase|one-to-one-live|online-ktv|rtc|rtm2|rtmp-gateway|showroom|toybox,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=18; generated=2026-07-02T10:27:25.467Z
docs/shared/common/get-app-id.mdx,docs/agora-product/get-started/enable-service.mdx|docs/aigc/get-started/enable-service.mdx|docs/art-class/get-started/enable-service.mdx|docs/chatroom/sdk/get-started/enable-service.mdx|docs/chatroom/uikit/get-started/enable-service.mdx|docs/cloud-recording/get-started/enable-service.mdx|docs/console/quickstart.mdx|docs/conversion-ppt/get-started/enable-service.mdx|docs/convoai/get-started/enable-service.mdx|docs/danmaku/get-started/enable-service.mdx|docs/dummy-product/get-started/enable-service.mdx|docs/dummy-product/test/toc.mdx|docs/dummy-product/test/toc2.mdx|docs/flexible-classroom/basic-features/generate-token.android.ios.javascript.electron.mdx|docs/flexible-classroom/get-started/enable.mdx|docs/fusion-cdn/get-started/enable-service.mdx|docs/game-voice/get-started/enable-service.mdx|docs/marketplace/get-started/enable-service.mdx|docs/media-pull/get-started/enable-service.mdx|docs/media-push/get-started/enable-service.mdx,,0,agora-product|aigc|art-class|chatroom|cloud-recording|cloud-transcoder|common|console|conversion-ppt|convoai|danmaku|dummy-product|flexible-classroom|fusion-cdn|game-voice|marketplace|media-pull|media-push|meeting|meta-world|multi-usecase|one-to-one-live|online-ktv|online-music-class|recording|rtc|rtc-server-sdk|rtm2|rtmp-gateway|rtsa|showroom|smart-camera|smart-doorbell|smart-watch|speech-to-text|teleoperation|toybox|voip-callkit|whiteboard,android|electron|ios|javascript|restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=50; generated=2026-07-02T10:27:25.467Z
docs/shared/common/get-customer-id-secret.mdx,docs/agora-product/get-started/enable-service.mdx|docs/chatroom/uikit/get-started/enable-service.mdx|docs/cloud-recording/get-started/enable-service.mdx|docs/convoai/get-started/enable-service.mdx|docs/flexible-classroom/get-started/enable.mdx|docs/fusion-cdn/get-started/enable-service.mdx|docs/media-pull/get-started/enable-service.mdx|docs/media-push/get-started/enable-service.mdx|docs/meta-world/get-started/enable-service.mdx|docs/rtc/get-started/enable-service.restful.mdx|docs/rtmp-gateway/get-started/enable-service.mdx|docs/rtsa/get-started/enable-service.mdx|docs/shared/cloud-transcoder/enable-service.mdx|docs/showroom/get-started/enable-service.mdx|docs/toybox/get-started/enable-service.mdx|docs/voip-callkit/get-started/enable-service.mdx,,0,agora-product|chatroom|cloud-recording|cloud-transcoder|convoai|flexible-classroom|fusion-cdn|media-pull|media-push|meta-world|rtc|rtmp-gateway|rtsa|showroom|toybox|voip-callkit,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=16; generated=2026-07-02T10:27:25.467Z
docs/shared/common/get-temp-token.mdx,docs/agora-product/get-started/enable-service.mdx|docs/aigc/get-started/enable-service.mdx|docs/art-class/get-started/enable-service.mdx|docs/chatroom/sdk/get-started/enable-service.mdx|docs/cloud-recording/get-started/enable-service.mdx|docs/console/quickstart.mdx|docs/conversion-ppt/get-started/enable-service.mdx|docs/convoai/get-started/enable-service.mdx|docs/danmaku/get-started/enable-service.mdx|docs/dummy-product/get-started/enable-service.mdx|docs/dummy-product/test/toc.mdx|docs/dummy-product/test/toc2.mdx|docs/flexible-classroom/get-started/enable.mdx|docs/fusion-cdn/get-started/enable-service.mdx|docs/game-voice/get-started/enable-service.mdx|docs/marketplace/get-started/enable-service.mdx|docs/meeting/get-started/enable-service.mdx|docs/meta-world/get-started/enable-service.mdx|docs/online-ktv/ktv-scenario/get-started/enable-service.mdx|docs/online-ktv/online-ktv-sdk/get-started/enable-service.mdx,,0,agora-product|aigc|art-class|chatroom|cloud-recording|console|conversion-ppt|convoai|danmaku|dummy-product|flexible-classroom|fusion-cdn|game-voice|marketplace|meeting|meta-world|online-ktv|online-music-class|recording|rtc|rtc-server-sdk|rtm2|rtsa|showroom|smart-camera|smart-doorbell|smart-watch|speech-to-text|teleoperation|voip-callkit|whiteboard,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=35; generated=2026-07-02T10:27:25.467Z
docs/shared/common/http-basic-auth.mdx,docs/agora-product/user-guides/authorization.restful.mdx|docs/cloud-recording/user-guides/http-basic-auth.mdx|docs/danmaku/get-started/authorization.mdx|docs/media-pull/user-guides/http-basic-auth.mdx|docs/media-push/user-guides/http-basic-auth.mdx|docs/rtc/user-guides/http-basic-auth.restful.mdx|docs/speech-to-text/user-guides/http-basic-auth.mdx|docs/voip-callkit/user-guide/http-basic-auth.mdx,,0,agora-product|cloud-recording|danmaku|media-pull|media-push|rtc|speech-to-text|voip-callkit,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=8; generated=2026-07-02T10:27:25.467Z
docs/shared/common/http-token-auth.mdx,docs/flexible-classroom/_restapi.mdx,,0,flexible-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/common/login-console.mdx,docs/agora-product/get-started/enable-service.mdx|docs/aigc/get-started/enable-service.mdx|docs/art-class/get-started/enable-service.mdx|docs/chatroom/sdk/get-started/enable-service.mdx|docs/chatroom/uikit/get-started/enable-service.mdx|docs/cloud-recording/get-started/enable-service.mdx|docs/conversion-ppt/get-started/enable-service.mdx|docs/convoai/get-started/enable-service.mdx|docs/danmaku/get-started/enable-service.mdx|docs/dummy-product/get-started/enable-service.mdx|docs/flexible-classroom/get-started/enable.mdx|docs/fusion-cdn/get-started/enable-service.mdx|docs/game-voice/get-started/enable-service.mdx|docs/marketplace/get-started/enable-service.mdx|docs/media-pull/get-started/enable-service.mdx|docs/media-push/get-started/enable-service.mdx|docs/meeting/get-started/enable-service.mdx|docs/meta-world/get-started/enable-service.mdx|docs/multi-usecase/ui-solution/enable-service.mdx|docs/one-to-one-live/custom-signaling/get-started/enable-service.mdx,,0,agora-product|aigc|art-class|chatroom|cloud-recording|cloud-transcoder|conversion-ppt|convoai|danmaku|dummy-product|flexible-classroom|fusion-cdn|game-voice|marketplace|media-pull|media-push|meeting|meta-world|multi-usecase|one-to-one-live|online-ktv|online-music-class|recording|rtc|rtc-server-sdk|rtm2|rtsa|showroom|smart-camera|smart-doorbell|smart-watch|speech-to-text|teleoperation|toybox|voip-callkit|whiteboard,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=43; generated=2026-07-02T10:27:25.467Z
docs/shared/common/mcp-integrate.mdx,docs/agora-product/mcp-integrate.mdx|docs/aigc/mcp-integrate.mdx|docs/analytics/mcp-integrate.mdx|docs/art-class/mcp-integrate.mdx|docs/breakout-classroom/mcp-integrate.mdx|docs/chatroom/sdk/mcp-integrate.mdx|docs/chatroom/uikit/mcp-integrate.mdx|docs/cloud-recording/mcp-integrate.mdx|docs/cloud-transcoder/mcp-integrate.mdx|docs/console/mcp-integrate.mdx|docs/conversion-ppt/mcp-integrate.mdx|docs/convoai/mcp-integrate.mdx|docs/danmaku/mcp-integrate.mdx|docs/digital-learning/mcp-integrate.mdx|docs/dummy-product/mcp-integrate.mdx|docs/flexible-classroom/mcp-integrate.mdx|docs/fusion-cdn/mcp-integrate.mdx|docs/game-voice/mcp-integrate.mdx|docs/iot-apaas/mcp-integrate.mdx|docs/marketplace/mcp-integrate.mdx,,0,agora-product|aigc|analytics|art-class|breakout-classroom|chatroom|cloud-recording|cloud-transcoder|console|conversion-ppt|convoai|danmaku|digital-learning|dummy-product|flexible-classroom|fusion-cdn|game-voice|iot-apaas|marketplace|media-pull|media-push|meeting|meta-world|multi-usecase|one-to-one-classroom|one-to-one-live|online-ktv|online-music-class|recording|rtc|rtc-server-sdk|rtm2|rtmp-gateway|rtsa|sdk-extension|showroom|small-classroom|smart-camera|smart-doorbell|smart-watch|speech-to-text|status-page|teleoperation|toybox|voip-callkit|whiteboard,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=54; generated=2026-07-02T10:27:25.467Z
docs/shared/common/skills-integrate.mdx,docs/agora-product/skills-integrate.mdx|docs/aigc/skills-integrate.mdx|docs/analytics/skills-integrate.mdx|docs/art-class/skills-integrate.mdx|docs/breakout-classroom/skills-integrate.mdx|docs/chatroom/sdk/skills-integrate.mdx|docs/chatroom/uikit/skills-integrate.mdx|docs/cloud-recording/skills-integrate.mdx|docs/cloud-transcoder/skills-integrate.mdx|docs/console/skills-integrate.mdx|docs/conversion-ppt/skills-integrate.mdx|docs/convoai/skills-integrate.mdx|docs/danmaku/skills-integrate.mdx|docs/digital-learning/skills-integrate.mdx|docs/dummy-product/skills-integrate.mdx|docs/flexible-classroom/skills-integrate.mdx|docs/fusion-cdn/skills-integrate.mdx|docs/game-voice/skills-integrate.mdx|docs/iot-apaas/skills-integrate.mdx|docs/marketplace/skills-integrate.mdx,,0,agora-product|aigc|analytics|art-class|breakout-classroom|chatroom|cloud-recording|cloud-transcoder|console|conversion-ppt|convoai|danmaku|digital-learning|dummy-product|flexible-classroom|fusion-cdn|game-voice|iot-apaas|marketplace|media-pull|media-push|meeting|meta-world|multi-usecase|one-to-one-classroom|one-to-one-live|online-ktv|online-music-class|recording|rtc|rtc-server-sdk|rtm2|rtmp-gateway|rtsa|sdk-extension|showroom|small-classroom|smart-camera|smart-doorbell|smart-watch|speech-to-text|status-page|teleoperation|toybox|voip-callkit|whiteboard,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=54; generated=2026-07-02T10:27:25.467Z
docs/shared/common/upgrade-rtc-token.mdx,,docs/shared/common/get-app-id.mdx,1,common,,convert to Fumadocs include or statically inline after dependency review,needs_review,medium,"No direct references found in scanned source pages; decide whether to migrate as reusable content, archive, or drop.",referenced_by_count=0; generated=2026-07-02T10:27:25.467Z
docs/shared/convoai/component-agent.mdx,docs/convoai/best-practice/audio-settings.mdx|docs/convoai/user-guides/interrupt-agent.mdx|docs/convoai/user-guides/listen-agent-events.mdx|docs/convoai/user-guides/manual-turn-control.mdx|docs/convoai/user-guides/realtime-sub.mdx|docs/convoai/user-guides/send-multimodal-message.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=6; generated=2026-07-02T10:27:25.467Z
docs/shared/convoai/component-destroy.mdx,docs/convoai/best-practice/audio-settings.mdx|docs/convoai/user-guides/interrupt-agent.mdx|docs/convoai/user-guides/listen-agent-events.mdx|docs/convoai/user-guides/manual-turn-control.mdx|docs/convoai/user-guides/realtime-sub.mdx|docs/convoai/user-guides/send-multimodal-message.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=6; generated=2026-07-02T10:27:25.467Z
docs/shared/convoai/component-integrate.mdx,docs/convoai/best-practice/audio-settings.mdx|docs/convoai/user-guides/interrupt-agent.mdx|docs/convoai/user-guides/listen-agent-events.mdx|docs/convoai/user-guides/manual-turn-control.mdx|docs/convoai/user-guides/realtime-sub.mdx|docs/convoai/user-guides/send-multimodal-message.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=6; generated=2026-07-02T10:27:25.467Z
docs/shared/convoai/component-intro.mdx,docs/convoai/best-practice/audio-settings.mdx|docs/convoai/user-guides/interrupt-agent.mdx|docs/convoai/user-guides/listen-agent-events.mdx|docs/convoai/user-guides/realtime-sub.mdx|docs/convoai/user-guides/send-multimodal-message.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/convoai/component-prereq.mdx,docs/convoai/best-practice/audio-settings.mdx|docs/convoai/user-guides/interrupt-agent.mdx|docs/convoai/user-guides/listen-agent-events.mdx|docs/convoai/user-guides/manual-turn-control.mdx|docs/convoai/user-guides/realtime-sub.mdx|docs/convoai/user-guides/send-multimodal-message.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=6; generated=2026-07-02T10:27:25.467Z
docs/shared/convoai/component-structure.mdx,docs/convoai/best-practice/audio-settings.mdx|docs/convoai/user-guides/interrupt-agent.mdx|docs/convoai/user-guides/listen-agent-events.mdx|docs/convoai/user-guides/realtime-sub.mdx|docs/convoai/user-guides/send-multimodal-message.mdx,,0,convoai,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/dummy-product/template.mdx,docs/dummy-product/test/components.mdx,,0,dummy-product,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/dummy-product/vars.mdx,docs/dummy-product/test/components.mdx,,0,dummy-product,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/advantages.mdx,docs/art-class/overview/product-overview.mdx|docs/breakout-classroom/overview/product-overview.mdx|docs/one-to-one-classroom/overview/product-overview.mdx|docs/online-music-class/overview/product-overview.mdx|docs/small-classroom/overview/product-overview.mdx,,0,art-class|breakout-classroom|one-to-one-classroom|online-music-class|small-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/digital-integration-1.mdx,docs/digital-learning/course-delivery/integration.mdx|docs/digital-learning/course-resource/integration.mdx|docs/digital-learning/school-resource/integration.mdx,,0,digital-learning,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/digital-integration-2.mdx,docs/digital-learning/course-delivery/integration.mdx|docs/digital-learning/course-resource/integration.mdx|docs/digital-learning/school-resource/integration.mdx,,0,digital-learning,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/paas-arch.mdx,docs/breakout-classroom/paas/architecture.mdx|docs/one-to-one-classroom/paas/architecture.mdx|docs/small-classroom/paas/architecture.mdx,,0,breakout-classroom|one-to-one-classroom|small-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/paas-integration.mdx,docs/breakout-classroom/paas/integration-guide.mdx|docs/one-to-one-classroom/paas/integration-guide.mdx|docs/small-classroom/paas/integration-guide.mdx,,0,breakout-classroom|one-to-one-classroom|small-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/paas-practices.mdx,docs/breakout-classroom/paas/best-practices.mdx|docs/one-to-one-classroom/paas/best-practices.mdx|docs/small-classroom/paas/best-practices.mdx,,0,breakout-classroom|one-to-one-classroom|small-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/education-paas/solution-compare.mdx,docs/one-to-one-classroom/overview/product-overview.mdx|docs/small-classroom/overview/product-overview.mdx,,0,one-to-one-classroom|small-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_appid.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,,0,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_code.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,,0,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_create-project.mdx,,,0,flexible-classroom,,convert to Fumadocs include or statically inline after dependency review,needs_review,medium,"No direct references found in scanned source pages; decide whether to migrate as reusable content, archive, or drop.",referenced_by_count=0; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_demo-token.mdx,docs/flexible-classroom/get-started/quick-start.android.mdx|docs/flexible-classroom/get-started/quick-start.electron.mdx|docs/flexible-classroom/get-started/quick-start.ios.mdx|docs/flexible-classroom/get-started/quick-start.javascript.mdx,,0,flexible-classroom,android|electron|ios|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_dev-env-android.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx|docs/flexible-classroom/get-started/quick-start.android.mdx,,0,flexible-classroom,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_dev-env-ios.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx,,0,flexible-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_dev-env-web-electron.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx|docs/flexible-classroom/get-started/quick-start.electron.mdx|docs/flexible-classroom/get-started/quick-start.javascript.mdx,,0,flexible-classroom,electron|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
